T,Px,Py,Pz,Vx,Vy,Vz,Roll,Pitch,Yaw,R_rate,P_rate,Y_rate,T,M1,M2,M3,Wb1,Wb2,Wb3
0.1223146915435791,-0.01998819059680259,-0.018142272971483117,0.09593581643976672,-0.22098080937543632,-0.20056083393891866,1.0606299020250725,-0.07110445207710159,-0.007392389192789291,-0.038444170141839686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1280205249786377,-0.020476974833304393,-0.018585627748597556,0.09827640096421292,-0.22074459826050305,-0.20034228914298716,1.0594470142334451,-0.07281275544219484,-0.007554585533882059,-0.039394042580303275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13378238677978516,-0.020883108456031373,-0.018953156100192176,0.10021792229952839,-0.21783661662405168,-0.19769818378842835,1.0454282354199194,-0.07422901339919367,-0.007688907895767334,-0.040185208105090034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13964009284973145,-0.021213976734448862,-0.019251923049322564,0.10179696264264851,-0.21248732412548388,-0.19283515318022923,1.0196735038827385,-0.07538771275945032,-0.007804281211500964,-0.040837524778126855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14541983604431152,-0.021477620157352155,-0.019489014244383342,0.10305047808221628,-0.20496860861327593,-0.1859981418269574,0.9834847058863877,-0.0763086794454089,-0.007902135933338356,-0.04136364132246696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15110135078430176,-0.021681550413086795,-0.019671190769554807,0.10401512273447223,-0.1955806369763178,-0.17745810314618055,0.9382988482101807,-0.07701059212559885,-0.007973840359396439,-0.04177478062884521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15686726570129395,-0.021832934815893355,-0.019805267233996508,0.10472701694883482,-0.18463873926207836,-0.16750017389773414,0.8856284360829341,-0.07751749537266411,-0.008017015041307097,-0.04208799360131587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16252613067626953,-0.021938841057572475,-0.01989820317131492,0.10522089064210549,-0.1724619369330394,-0.1564144467008194,0.8270098410246884,-0.07785309986744234,-0.008042703082685516,-0.04231666692605364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16829586029052734,-0.022005880626996877,-0.019956816104407298,0.10552954253782662,-0.15936402621756834,-0.1444887744543369,0.7639586688279514,-0.0780445890992969,-0.008060119261154686,-0.042473101721408626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1741323471069336,-0.022040221788413777,-0.019986410053733295,0.105683244283583,-0.14564604861661995,-0.13200100255613828,0.6979316693867356,-0.07812971857367002,-0.008069274005340358,-0.04256903833031127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1798536777496338,-0.02204721902308971,-0.019991511045734732,0.10570946948925941,-0.1315897667579915,-0.11921042686526453,0.6302953179200061,-0.0781351511923315,-0.008071688514233859,-0.042611230189296675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18573379516601562,-0.02203151548348838,-0.01997662705383288,0.10563325270954763,-0.11745217367436157,-0.10635231723040854,0.562301792840364,-0.07807685591204233,-0.008067267354642534,-0.042600117074554286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19138455390930176,-0.02199833246031232,-0.019945512245420502,0.10547642676798236,-0.10346289078206776,-0.09363574917861914,0.4950719228903178,-0.07797443040456646,-0.008049053256913394,-0.042534667717625894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19722390174865723,-0.021952228615328077,-0.01990212986257504,0.10525836681356109,-0.08982428801919913,-0.0812427268711109,0.42958397514810004,-0.07784735852391192,-0.008015337914579422,-0.042425167278647515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.203080415725708,-0.021895944334581852,-0.019849623857961945,0.10499653100992959,-0.07670958169838762,-0.0693282601494096,0.3666692407051947,-0.07771698084227012,-0.00796435152782758,-0.042284360062518296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20885419845581055,-0.02183198413197996,-0.019789881411379665,0.1047054190790306,-0.06425977417296402,-0.058019327174764795,0.30701262732492357,-0.07760081701635307,-0.007887763100521486,-0.04211907377583121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21456050872802734,-0.02176223539625818,-0.019725153681232177,0.10439758310806281,-0.052583721930995225,-0.047414351942063296,0.2511557903922389,-0.07751128368996762,-0.007777669109238133,-0.04194458338459345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22029852867126465,-0.021687525464836804,-0.019657424990081284,0.10408413321425561,-0.04175932071607665,-0.037585828034463434,0.19950446331490912,-0.07746781792412505,-0.007618875812450198,-0.04178771851128139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22610735893249512,-0.021607789187661576,-0.019587658990065905,0.10377412965181523,-0.03183392211230792,-0.02858255707740475,0.15233890898682487,-0.077499626233171,-0.007375411610146659,-0.04166393741917581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23185992240905762,-0.021521592870856008,-0.019517038039607724,0.1034759435930771,-0.022824697108776326,-0.02043096987072898,0.10982579242245862,-0.07760877147371908,-0.0070160618964741125,-0.04157486178257225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23759698867797852,-0.021427332091235474,-0.01944733827959026,0.1031968890371271,-0.014720054495907898,-0.01313900827111568,0.07203214200655068,-0.07776134455098782,-0.00653550132537235,-0.041521860866597635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24332785606384277,-0.021323491446793828,-0.019380165402129737,0.1029425523906985,-0.007483830278358479,-0.006701002025623726,0.03893868793621251,-0.07794274928724308,-0.00591700760980055,-0.041496988492657795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24906373023986816,-0.021209266653751273,-0.01931628580797621,0.1027165080191552,-0.0010617807083793834,-0.0010998559253230643,0.01045024723968824,-0.0781673519589973,-0.005113823569643151,-0.04149167780988246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25484347343444824,-0.021085373147831554,-0.019255970118421332,0.10252094171145038,0.004610253674512165,0.0036928946828857384,-0.013594959511118223,-0.07841900559799596,-0.004077171944410098,-0.041503427346866614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
